Subject,IQ79,Ethnicity,Gender,Employment79,FamilySize79,AFQT '80,AFQT '89,AFQT '06,Income84,FamilySize86,FamilySize90,Employment90,Income94,FamilySize96,FamilySize00,Income04,Income06,FamilySize06,Employment06,Income10,Income12,FamilySize12
9709,,3,2,2,3,91.0,87.0,88537.0,9000,3,3,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9710,,3,1,1,1,90.0,81.0,71211.0,15000,1,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9711,,2,2,5,4,14.0,13.0,19165.0,500,2,2,1,200.0,2,2,0.0,176.0,4,1,0.0,3000.0,5
9712,,3,2,2,1,73.0,69.0,53944.0,26500,2,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9713,,3,2,5,1,98.0,98.0,91451.0,3500,2,3,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9714,,3,2,1,1,83.0,78.0,77453.0,14400,1,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9715,,3,2,2,1,81.0,84.0,76722.0,5000,3,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9716,,3,2,1,1,95.0,99.0,96990.0,26000,1,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9717,71.0,3,2,1,1,93.0,91.0,85724.0,550,1,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9718,,3,1,5,1,98.0,99.0,99900.0,19968,2,2,2,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9719,111.0,3,1,1,1,56.0,55.0,50960.0,100,2,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9720,,3,1,3,2,27.0,25.0,40289.0,15000,3,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9721,,3,2,1,2,25.0,36.0,37876.0,-3,1,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9722,,3,2,1,1,71.0,63.0,56443.0,9000,2,3,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9723,,3,1,1,1,99.0,99.0,100000.0,800,1,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9724,,3,1,2,1,92.0,99.0,97520.0,-3,2,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9725,,3,1,3,2,89.0,79.0,80758.0,16600,1,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9726,,3,1,3,1,96.0,92.0,91265.0,4500,4,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9727,,3,2,2,2,98.0,98.0,96481.0,-5,2,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9728,6.0,3,1,5,1,53.0,63.0,65692.0,5642,1,1,2,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9729,,3,1,3,1,86.0,85.0,69872.0,6000,1,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9730,,3,2,1,5,46.0,41.0,33717.0,10341,3,4,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9731,,3,2,5,5,8.0,6.0,4928.0,-3,2,3,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9732,,3,2,5,5,59.0,54.0,60915.0,4582,2,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9733,,3,2,1,1,40.0,45.0,40445.0,15500,3,3,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9734,,3,1,7,1,64.0,79.0,76908.0,14000,3,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9735,,3,1,1,1,74.0,84.0,84090.0,24300,4,4,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9736,,3,2,1,3,6.0,6.0,4262.0,4600,4,5,7,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9737,,3,1,7,1,99.0,99.0,97509.0,22000,4,5,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9738,,3,1,5,1,97.0,99.0,96139.0,15700,2,3,2,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9739,,3,1,1,2,94.0,99.0,99224.0,-3,3,4,8,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9740,,3,2,1,2,17.0,18.0,13723.0,-3,3,1,2,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9741,,3,2,1,1,90.0,98.0,92498.0,-3,1,3,7,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9742,99.0,3,1,1,1,73.0,80.0,79759.0,500,1,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9743,,3,1,5,1,89.0,96.0,89183.0,-3,1,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9744,,3,1,1,1,51.0,70.0,57183.0,20000,2,2,2,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9745,,3,1,1,2,69.0,81.0,79165.0,-3,4,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9746,,3,1,1,1,99.0,99.0,99950.0,2250,1,2,8,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9747,,2,1,1,1,82.0,79.0,84295.0,23000,3,4,3,50000.0,1,3,-5.0,46000.0,1,1,46000.0,-5.0,-5
9748,,3,2,1,1,50.0,59.0,53401.0,18500,2,4,7,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9749,,2,2,1,1,76.0,75.0,62898.0,19500,2,1,1,47000.0,1,1,86000.0,76000.0,2,1,86500.0,112000.0,1
9750,,3,2,4,3,6.0,10.0,6338.0,94,5,2,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9751,,3,1,3,1,43.0,44.0,47333.0,6000,-5,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9752,,3,1,5,1,86.0,93.0,94798.0,36574,2,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9753,,3,2,4,1,21.0,21.0,15223.0,2040,-5,3,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9754,,1,2,4,3,4.0,5.0,1755.0,-3,5,5,4,-3.0,1,2,0.0,0.0,1,6,0.0,0.0,1
9755,,3,2,5,2,25.0,21.0,13424.0,800,3,3,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9756,,2,2,3,3,10.0,9.0,5111.0,9000,4,-5,-5,20000.0,3,1,12000.0,8600.0,2,1,0.0,0.0,1
9757,,2,2,1,3,12.0,9.0,5797.0,19000,4,4,1,39000.0,4,3,500.0,60000.0,3,1,0.0,58000.0,2
9758,,2,2,1,3,15.0,14.0,13246.0,8000,4,4,1,-3.0,6,4,,-5.0,-5,-5,-1.0,-1.0,3
9759,,2,2,5,4,15.0,15.0,18226.0,1600,4,3,1,16000.0,8,1,27000.0,32000.0,1,1,35000.0,500.0,1
9760,,2,1,1,6,6.0,8.0,9714.0,-3,3,4,1,23000.0,4,4,25000.0,48890.0,4,1,1800.0,65000.0,1
9761,,2,1,1,6,44.0,47.0,57841.0,11600,4,5,2,22000.0,4,4,29000.0,62000.0,7,1,57000.0,95000.0,1
9762,,1,1,5,5,12.0,8.0,13382.0,12000,3,3,1,24000.0,3,3,35000.0,36800.0,3,1,44200.0,46000.0,3
9763,,1,2,5,6,35.0,27.0,38792.0,10000,2,-5,-5,-1.0,-5,4,-1.0,-1.0,4,2,-5.0,-5.0,-5
9764,,2,1,1,4,35.0,36.0,26672.0,-3,1,3,1,16000.0,1,1,0.0,0.0,1,1,10000.0,0.0,3
9765,,2,2,3,4,19.0,18.0,21655.0,13500,4,5,3,500.0,4,4,0.0,0.0,2,7,-5.0,-5.0,-5
9766,,2,2,1,5,13.0,15.0,20838.0,12936,3,2,1,-1.0,3,2,-1.0,-1.0,2,1,52000.0,-1.0,3
9767,,2,1,1,5,1.0,4.0,7618.0,9000,3,3,7,-3.0,5,1,0.0,0.0,1,7,0.0,0.0,3
9768,,2,2,3,4,,,,7000,5,6,1,-1.0,6,6,0.0,0.0,5,6,0.0,0.0,6
9769,,2,1,3,5,6.0,6.0,2824.0,-3,2,3,1,60000.0,-5,1,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9770,,1,1,5,4,6.0,6.0,9697.0,9000,9,5,1,35000.0,4,5,-5.0,0.0,5,1,0.0,0.0,2
9771,35.0,1,1,5,7,26.0,27.0,39598.0,25000,4,4,1,29400.0,6,7,12000.0,-2.0,5,4,-5.0,-5.0,-5
9772,,1,2,5,6,57.0,61.0,71954.0,-3,4,5,4,-3.0,7,7,30000.0,-5.0,-5,-5,33000.0,33000.0,4
9773,,1,1,5,6,15.0,14.0,13651.0,900,5,3,1,27980.0,4,4,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9774,,3,2,1,4,50.0,45.0,51161.0,3765,3,3,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9775,,1,1,5,4,11.0,10.0,9252.0,3500,5,1,6,19200.0,2,2,4500.0,25000.0,3,4,0.0,0.0,1
9776,,1,1,1,8,17.0,17.0,14556.0,36574,5,5,1,42000.0,5,6,62000.0,61000.0,3,1,42000.0,73000.0,4
9777,,1,1,1,8,70.0,88.0,87993.0,10000,2,1,1,23000.0,1,1,42000.0,46000.0,3,1,0.0,75500.0,6
9778,,1,2,1,1,8.0,8.0,10418.0,13200,3,5,1,24000.0,2,2,36000.0,40000.0,3,1,45000.0,50000.0,2
9779,,1,1,5,4,20.0,19.0,19826.0,18000,-5,3,2,18000.0,4,4,40000.0,48000.0,4,1,57000.0,61000.0,4
9780,99.0,1,1,1,3,23.0,22.0,21132.0,700,4,4,1,17800.0,5,4,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9781,,3,1,1,2,53.0,53.0,39932.0,16000,-5,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9782,,3,2,1,5,82.0,85.0,84977.0,12000,2,3,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9783,,1,1,5,6,78.0,85.0,91677.0,13411,4,2,1,29000.0,5,5,40000.0,-5.0,-5,-5,-5.0,45760.0,2
9784,,1,2,3,6,31.0,30.0,53239.0,264,3,5,1,10500.0,5,6,69000.0,71000.0,2,1,75000.0,42000.0,1
9785,,3,1,5,7,20.0,23.0,32368.0,604,1,1,7,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9786,,1,1,1,4,52.0,56.0,61822.0,20113,1,1,2,19500.0,3,3,40000.0,38000.0,4,1,43000.0,0.0,4
9787,,3,1,1,1,,,-5.0,8000,6,6,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9788,,1,1,5,5,84.0,89.0,88767.0,500,4,1,1,20682.0,1,2,47000.0,50000.0,2,1,52480.0,0.0,2
9789,,1,2,1,7,46.0,45.0,61388.0,5000,3,5,1,21000.0,5,5,86000.0,0.0,4,1,0.0,12000.0,3
9790,,1,2,1,7,25.0,16.0,23728.0,5000,2,3,1,-3.0,5,5,20000.0,24000.0,5,1,15000.0,18000.0,4
9791,,3,1,1,2,82.0,72.0,67561.0,3000,4,6,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9792,,3,1,1,5,41.0,49.0,57965.0,12000,4,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9793,,3,1,1,1,65.0,63.0,68050.0,9641,2,4,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9794,,3,1,3,3,21.0,22.0,27208.0,14846,2,4,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9795,,3,2,1,6,39.0,37.0,32539.0,1400,5,5,3,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9796,,3,2,1,6,28.0,36.0,59808.0,150,4,6,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9797,,3,2,1,2,51.0,53.0,56994.0,131,4,5,3,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9798,,3,2,3,4,26.0,29.0,26337.0,420,3,4,3,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9799,,3,2,1,4,41.0,38.0,49608.0,8500,2,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9800,,3,1,1,3,3.0,4.0,5390.0,1000,4,6,3,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9801,,1,1,1,2,,,,-3,1,3,1,-3.0,4,4,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9802,,1,1,1,3,,,,-5,3,5,1,9000.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9803,,3,1,1,7,38.0,34.0,32722.0,9070,2,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9804,,3,1,1,1,,,-5.0,570,4,3,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9805,,3,1,1,1,10.0,12.0,9520.0,16500,4,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9806,,3,1,1,2,-3.0,-3.0,17228.0,250,3,5,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9807,,3,2,4,3,25.0,26.0,16187.0,-3,4,4,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9808,,3,1,8,3,46.0,44.0,38963.0,-3,4,4,8,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9809,,1,2,7,3,26.0,25.0,13710.0,-3,4,4,1,10000.0,2,-5,-1.0,38000.0,1,1,30000.0,-1.0,3
9810,,1,1,1,3,22.0,18.0,28998.0,15000,3,1,1,18000.0,2,2,27200.0,31000.0,2,1,15000.0,25000.0,2
9811,,1,2,4,8,16.0,15.0,11406.0,17000,4,4,1,6000.0,4,4,22000.0,17000.0,4,1,12000.0,13000.0,6
9812,,1,1,3,8,4.0,3.0,1936.0,875,2,5,3,-3.0,1,1,22000.0,0.0,2,6,30000.0,30000.0,1
9813,,1,2,5,8,13.0,8.0,14117.0,3000,2,2,1,35000.0,2,2,43000.0,-5.0,-5,-5,-5.0,-5.0,-5
9814,,1,1,5,8,12.0,8.0,12916.0,3097,5,3,1,-3.0,5,5,46000.0,52000.0,5,1,55000.0,53000.0,1
9815,,1,1,3,9,7.0,11.0,9963.0,7048,4,4,1,15000.0,1,3,40000.0,-5.0,-5,-5,0.0,0.0,1
9816,,1,1,3,8,3.0,5.0,3570.0,3500,6,1,7,13000.0,3,5,12000.0,19000.0,5,1,22000.0,23000.0,7
9817,,1,2,3,1,12.0,10.0,13068.0,-3,6,5,4,12960.0,5,4,12000.0,21024.0,2,1,15000.0,10715.0,2
9818,,3,2,5,1,26.0,21.0,29593.0,2000,3,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9819,,1,1,1,3,,,,10000,3,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9820,,1,2,1,8,60.0,69.0,71877.0,1050,2,5,1,27500.0,3,3,52000.0,65000.0,3,1,70000.0,73000.0,3
9821,,1,1,3,8,33.0,25.0,30996.0,11000,3,4,4,-3.0,1,1,-5.0,23000.0,1,1,-5.0,7000.0,4
9822,,1,1,3,8,32.0,33.0,47067.0,8320,4,4,1,31000.0,5,5,54000.0,58000.0,5,1,62500.0,60000.0,4
9823,,2,1,1,4,28.0,35.0,30966.0,14000,6,5,1,23000.0,5,5,27040.0,45000.0,6,1,38500.0,41000.0,2
9824,,2,2,3,4,21.0,29.0,32201.0,2500,1,1,1,33000.0,1,1,62000.0,64000.0,1,1,85000.0,75000.0,1
9825,,2,1,5,6,11.0,18.0,24501.0,880,2,1,1,10000.0,-5,-5,20000.0,80000.0,1,1,73000.0,57000.0,1
9826,,2,2,5,6,8.0,15.0,19474.0,-3,2,2,4,2760.0,2,2,0.0,0.0,2,6,0.0,0.0,2
9827,,2,1,3,6,2.0,4.0,4037.0,-2,1,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9828,,1,2,5,8,,,,-3,6,7,4,-3.0,2,-5,0.0,0.0,7,7,0.0,0.0,1
9829,,1,1,5,6,65.0,71.0,74962.0,8000,2,3,3,30000.0,5,5,45000.0,51000.0,5,1,36500.0,35000.0,5
9830,,1,2,4,5,23.0,16.0,22026.0,-3,7,4,4,-3.0,4,5,0.0,0.0,5,7,0.0,0.0,4
9831,,1,2,3,1,24.0,32.0,31840.0,3000,1,1,4,1800.0,-5,1,-5.0,-5.0,-5,-5,0.0,0.0,3
9832,,1,2,5,3,32.0,21.0,30823.0,700,2,3,1,6000.0,3,4,30000.0,36000.0,2,1,-5.0,-5.0,-5
9833,,3,1,1,1,42.0,40.0,37812.0,8000,3,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9834,,3,2,4,4,9.0,8.0,4299.0,-3,7,7,2,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9835,,1,1,3,7,5.0,7.0,17429.0,90,7,7,1,15000.0,2,2,13000.0,16000.0,3,1,25000.0,22000.0,4
9836,,1,1,5,5,13.0,10.0,12427.0,200,3,2,1,20000.0,5,-5,-5.0,0.0,1,7,0.0,0.0,1
9837,,1,2,3,5,8.0,6.0,22757.0,500,3,4,4,13000.0,5,5,26000.0,24000.0,4,1,27000.0,28000.0,3
9838,,1,2,1,6,60.0,49.0,51181.0,9000,4,5,1,15000.0,6,5,46000.0,39600.0,4,1,39000.0,27000.0,2
9839,,1,2,3,6,25.0,32.0,37277.0,-3,4,5,1,15000.0,5,5,13838.0,6750.0,4,1,7431.0,5000.0,4
9840,,1,2,5,7,27.0,27.0,34791.0,-3,4,4,3,4500.0,5,7,42350.0,33000.0,3,1,44872.0,54000.0,2
9841,,1,1,5,8,7.0,10.0,13160.0,800,3,1,3,48000.0,-5,5,0.0,0.0,6,1,0.0,0.0,2
9842,,3,1,5,3,85.0,91.0,92097.0,250,3,1,5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9843,,1,1,7,7,3.0,7.0,11121.0,-3,5,4,4,-3.0,4,3,0.0,0.0,4,7,0.0,0.0,5
9844,,1,2,3,7,19.0,17.0,18736.0,904,5,6,1,13000.0,6,4,25000.0,28000.0,5,1,28000.0,35000.0,3
9845,,1,2,3,4,3.0,1.0,1812.0,14000,3,5,3,4000.0,5,5,0.0,0.0,4,6,0.0,0.0,6
9846,,1,1,1,5,31.0,29.0,32788.0,25000,9,5,1,42000.0,7,6,26000.0,0.0,4,1,-5.0,-5.0,-5
9847,,1,1,5,4,27.0,27.0,41708.0,900,4,1,1,26000.0,1,1,75000.0,90000.0,1,1,0.0,90000.0,2
9848,,1,1,1,4,30.0,35.0,47780.0,8000,4,1,8,12000.0,3,3,46000.0,55000.0,3,1,-5.0,40000.0,2
9849,,1,2,5,3,6.0,10.0,16121.0,5200,4,3,2,-2.0,4,3,-5.0,-5.0,-5,-5,0.0,5123.0,3
9850,,1,1,3,6,60.0,53.0,47186.0,18000,-5,2,1,22000.0,5,3,40000.0,30000.0,2,1,-5.0,-5.0,-5
9851,,1,2,5,5,6.0,5.0,5845.0,12000,-5,-5,-5,25000.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9852,,1,2,5,5,13.0,17.0,22537.0,900,4,1,1,-3.0,2,10,-5.0,-5.0,-5,-5,23420.0,4575.0,1
9853,,1,1,3,7,4.0,4.0,3040.0,2405,7,5,1,-3.0,2,2,0.0,0.0,2,6,0.0,0.0,1
9854,,1,1,5,7,16.0,22.0,22882.0,2500,7,5,1,300.0,-5,-5,-5.0,30000.0,2,7,15000.0,20000.0,2
9855,,1,2,5,7,37.0,55.0,76221.0,5345,1,-5,-5,39000.0,2,4,-5.0,14400.0,4,1,0.0,0.0,3
9856,,1,1,1,1,60.0,51.0,43825.0,18000,3,3,1,-3.0,1,1,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9857,,1,1,5,4,,,,11500,3,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9858,,1,2,1,2,26.0,31.0,28937.0,-3,-5,6,1,11000.0,6,4,19000.0,17000.0,4,1,18000.0,19000.0,3
9859,,1,1,1,9,21.0,25.0,23070.0,1292,6,4,1,25000.0,3,4,35000.0,-5.0,-5,-5,-5.0,-5.0,-5
9860,,1,1,5,9,27.0,29.0,19008.0,3000,6,4,1,-5.0,4,4,-5.0,-5.0,-5,-5,31000.0,25000.0,2
9861,,3,2,3,2,30.0,33.0,26621.0,2113,3,4,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9862,,1,2,3,5,10.0,7.0,11473.0,-3,4,5,4,1400.0,5,5,-2.0,28000.0,3,1,29500.0,32000.0,1
9863,,1,2,1,6,46.0,53.0,62653.0,7000,3,1,4,-3.0,-5,1,55000.0,45000.0,2,1,90000.0,-1.0,2
9864,,3,2,7,5,5.0,4.0,1906.0,-3,4,4,4,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9865,,1,2,3,5,11.0,10.0,16206.0,-3,3,1,4,200.0,1,2,0.0,0.0,1,1,0.0,-5.0,-5
9866,,1,2,5,4,79.0,81.0,90349.0,16800,-5,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9867,,1,2,3,4,22.0,18.0,21985.0,2000,2,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9868,,1,1,3,6,62.0,74.0,69680.0,9500,2,2,1,18000.0,4,1,22000.0,19000.0,3,1,0.0,6000.0,3
9869,,1,1,1,2,,,-5.0,1000,3,3,1,1300.0,3,3,25000.0,0.0,3,1,-2.0,0.0,3
9870,,1,2,3,4,38.0,44.0,55051.0,700,5,5,1,-3.0,4,4,0.0,4600.0,5,4,2400.0,2600.0,4
9871,,2,2,3,10,50.0,49.0,48132.0,13000,3,6,3,21000.0,3,3,2400.0,36000.0,3,1,45000.0,50000.0,2
9872,,2,2,5,10,34.0,27.0,30417.0,11700,2,2,1,29000.0,1,1,53000.0,52000.0,2,1,78000.0,80000.0,1
9873,,2,1,5,2,42.0,54.0,76314.0,1800,3,5,1,39000.0,6,2,67000.0,76000.0,4,1,72000.0,82000.0,4
9874,,2,2,5,10,1.0,1.0,5625.0,700,1,2,4,-3.0,4,4,0.0,0.0,4,1,0.0,27000.0,4
9875,,1,1,5,4,3.0,6.0,6975.0,21000,5,5,7,-3.0,4,4,0.0,-2.0,6,4,0.0,0.0,5
9876,,1,1,1,2,95.0,80.0,76760.0,36574,3,4,1,59000.0,4,4,51000.0,74000.0,1,1,75000.0,77000.0,2
9877,,2,2,5,7,10.0,13.0,8926.0,700,2,2,1,23000.0,4,4,40000.0,-5.0,-5,-5,40000.0,-1.0,3
9878,,1,1,1,6,56.0,48.0,42243.0,17000,6,1,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9879,,2,1,3,6,32.0,33.0,43527.0,430,7,2,7,4800.0,4,6,40000.0,35.0,5,1,39000.0,35400.0,5
9880,,2,1,3,6,18.0,14.0,19165.0,3570,7,1,1,12600.0,-5,-5,-5.0,17000.0,3,1,30000.0,-5.0,-5
9881,,1,2,5,4,11.0,13.0,20353.0,2860,-5,3,1,10000.0,4,5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9882,,3,2,1,1,7.0,9.0,8516.0,16000,5,5,5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9883,,1,1,1,2,57.0,61.0,60080.0,36574,2,3,1,43000.0,4,5,65000.0,98000.0,5,1,86000.0,104000.0,5
9884,,1,1,1,9,23.0,23.0,23341.0,12000,4,3,2,13500.0,4,4,23000.0,29000.0,4,1,27000.0,28000.0,4
9885,,1,2,1,9,21.0,17.0,15035.0,-3,4,4,1,19000.0,4,4,17000.0,15000.0,2,1,-5.0,-5.0,-5
9886,,1,1,1,9,6.0,7.0,13593.0,12000,2,3,1,45000.0,4,4,80000.0,54000.0,4,1,40000.0,40000.0,3
9887,,1,2,1,6,22.0,21.0,24760.0,2400,3,7,3,-3.0,3,2,32000.0,42000.0,6,1,45000.0,-5.0,-5
9888,,1,1,3,3,,,,5000,-5,3,1,22000.0,3,3,45000.0,30000.0,3,4,-2.0,20800.0,3
9889,,3,1,1,1,97.0,95.0,91756.0,25000,6,7,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9890,,1,1,7,1,,,,18000,4,6,1,42000.0,6,6,53000.0,57000.0,5,1,-5.0,75000.0,2
9891,,1,2,1,5,,,,10500,3,-5,-5,-5.0,4,4,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9892,,1,2,5,5,20.0,16.0,20660.0,5000,3,2,1,27000.0,3,4,60000.0,70000.0,2,1,30000.0,0.0,2
9893,,2,1,1,3,50.0,57.0,44877.0,20000,3,4,1,33000.0,4,4,20000.0,22000.0,4,1,30000.0,40000.0,4
9894,,1,2,3,4,46.0,39.0,31604.0,10100,3,3,1,8500.0,2,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9895,,1,2,1,4,19.0,25.0,23059.0,150,4,6,1,-2.0,3,5,28000.0,27000.0,6,1,26000.0,38520.0,2
9896,,1,2,1,5,76.0,91.0,81673.0,4000,2,2,1,16000.0,2,2,62000.0,63000.0,2,1,69000.0,38000.0,2
9897,,1,2,1,5,68.0,80.0,91635.0,5000,4,2,2,38000.0,2,3,70000.0,75000.0,4,1,35000.0,0.0,4
9898,,1,2,5,5,72.0,79.0,84588.0,4000,4,2,1,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9899,,1,2,1,1,32.0,32.0,34851.0,12000,1,3,5,10000.0,4,3,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9900,,3,2,1,1,,,-5.0,6105,-5,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9901,,1,1,2,3,51.0,47.0,39609.0,14000,1,1,1,28000.0,1,1,55000.0,40000.0,1,1,22000.0,0.0,1
9902,,1,1,1,3,22.0,25.0,26934.0,8000,4,1,1,18000.0,1,1,45000.0,30000.0,2,1,22000.0,23000.0,2
9903,,1,2,5,3,7.0,8.0,19587.0,-5,7,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5,-5,-5.0,-5.0,-5
9904,,1,1,1,11,17.0,13.0,14091.0,2467,2,2,1,-3.0,1,1,25000.0,25000.0,1,1,-5.0,-5.0,-5
