"R0000100","R0214700","R0214800","R0618200","R0618300","R0618301"
11188,3,2,48,46,41248
11189,3,2,52,42,34912
11190,1,2,97,94,92314
11191,3,2,36,46,33913
11192,2,1,16,15,10252
11193,3,1,25,22,17434
11194,2,1,1,2,778
11195,2,1,22,21,19664
11196,3,1,43,42,38888
11197,3,1,95,96,88609
11198,3,1,68,91,85335
11199,2,2,49,46,42726
11200,3,2,21,24,17879
11201,3,1,29,32,20250
11202,3,1,49,38,32425
11203,3,2,66,54,40755
11204,3,2,86,84,79430
11205,3,1,31,29,30800
11206,2,1,-4,-4,-4
11207,3,1,21,25,12980
11208,3,1,38,51,33946
11209,1,1,19,14,18886
11210,2,2,8,7,4014
11211,2,2,29,32,33012
11212,3,1,-4,-4,-4
11213,3,2,98,96,90260
11214,3,2,60,80,76431
11215,3,1,27,25,24205
11216,3,1,52,53,39403
11217,3,2,33,28,25988
11218,3,1,99,99,97636
11219,3,2,62,58,70110
11220,3,2,91,89,82299
11221,2,1,35,28,19596
11222,1,2,99,96,92848
11223,3,1,-4,-4,-4
11224,3,2,86,76,69825
11225,3,2,75,77,80950
11226,3,2,90,88,80141
11227,3,1,-4,-4,-4
11228,3,2,56,43,43617
11229,3,1,20,23,19812
11230,3,1,23,18,9114
11231,2,1,5,7,15521
11232,3,1,40,35,28197
11233,3,1,66,57,53419
11234,3,1,40,38,26688
11235,3,2,74,59,52253
11236,3,2,30,38,37626
11237,3,2,38,39,41770
11238,3,1,77,78,68000
11239,3,1,79,72,67453
11240,3,1,-4,-4,-4
11241,3,1,81,75,65125
11242,3,1,93,96,95804
11243,3,2,-4,-4,-4
11244,3,2,76,78,78987
11245,3,1,69,67,58225
11246,3,1,1,1,577
11247,3,1,-4,-4,-4
11248,3,1,56,69,74106
11249,3,1,41,36,40008
11250,3,1,42,42,32372
11251,3,1,-4,-4,-4
11252,3,1,-4,-4,-4
11253,3,1,74,72,73918
11254,3,1,82,80,84006
11255,3,1,53,43,32247
11256,3,1,-4,-4,-5
11257,3,1,-4,-4,-5
11258,3,1,72,58,46282
11259,3,2,39,41,41983
11260,3,2,35,52,34588
11261,3,2,49,65,73679
11262,3,2,48,42,29156
11263,3,1,34,29,29723
11264,2,1,46,48,42542
11265,3,1,62,67,60987
11266,3,2,57,59,55946
11267,3,1,34,29,33146
11268,3,2,42,45,38343
11269,3,2,69,58,68730
11270,3,2,99,89,91395
11271,3,1,83,77,72176
11272,3,2,75,67,68409
11273,3,1,89,97,95043
11274,2,1,-4,-4,-4
11275,3,1,97,91,89105
11276,2,2,52,39,39218
11277,3,2,45,45,43848
11278,3,2,52,50,44910
11279,3,1,73,72,63279
11280,3,1,75,67,57730
11281,3,1,85,85,76555
11282,3,1,8,10,13169
11283,3,2,99,99,96848
11284,3,2,64,67,57725
11285,3,2,81,72,64178
11286,2,2,44,55,54692
11287,3,1,91,80,87092
11288,3,1,64,59,49527
11289,3,1,37,33,23448
11290,3,1,40,36,34901
11291,3,1,92,92,90238
11292,3,1,56,47,40379
11293,3,1,59,53,39481
11294,3,1,43,52,55077
11295,1,1,65,59,56185
11296,3,2,54,50,52463
11297,3,1,81,71,71986
11298,3,2,75,71,63261
11299,3,2,79,79,78917
11300,3,1,72,78,75188
11301,3,1,94,87,88859
11302,3,1,68,67,64144
11303,3,1,81,95,94484
11304,3,2,78,78,68094
11305,2,1,60,57,46114
11306,1,2,-4,-4,-4
11307,3,2,87,84,73214
11308,3,2,99,92,92094
11309,3,2,38,49,44020
11310,3,2,71,57,53988
11311,3,1,56,45,47922
11312,3,1,90,92,89540
11313,3,2,86,80,72237
11314,3,1,91,99,98307
11315,3,1,-4,-4,-5
11316,3,1,81,87,84122
11317,3,1,99,96,93554
11318,3,1,-4,-4,-5
11319,3,2,65,71,76966
11320,3,2,49,53,45417
11321,3,2,-4,-4,-4
11322,3,1,-4,-4,-4
11323,3,1,96,95,92183
11324,3,2,70,73,76409
11325,2,1,57,53,59437
11326,2,2,66,56,69482
11327,3,2,-4,-4,-4
11328,3,1,78,82,78963
11329,2,1,67,53,58340
11330,3,1,76,65,54771
11331,3,1,79,84,76180
11332,3,1,54,53,53477
11333,1,1,26,30,25234
11334,3,1,71,63,52691
11335,3,1,-4,-4,-4
11336,3,1,70,49,39579
11337,3,1,94,91,88047
11338,3,1,38,41,35481
11339,3,1,79,86,79831
11340,3,1,83,74,78357
11341,2,2,74,63,71477
11342,2,1,-4,-4,-4
11343,3,2,77,72,68196
11344,3,1,26,22,19040
11345,3,2,-4,-4,-5
11346,3,2,85,74,59019
11347,3,2,83,67,67538
11348,3,2,-4,-4,-4
11349,3,1,72,70,68828
11350,3,1,67,54,53724
11351,3,1,85,84,81517
11352,3,1,32,37,28310
11353,3,1,41,42,37560
11354,3,1,41,40,38878
11355,3,2,42,49,45183
11356,3,2,63,57,51421
11357,3,2,63,52,40368
11358,3,2,53,55,58404
11359,3,1,93,91,94226
11360,3,1,53,55,41219
11361,3,1,79,73,72853
11362,3,1,41,32,35337
11363,2,2,28,23,27422
11364,3,1,53,67,61974
11365,3,2,50,59,54378
11366,3,2,83,80,78230
11367,2,1,42,46,36051
11368,3,1,84,74,62931
11369,3,2,62,52,47013
11370,3,1,-4,-4,-4
11371,3,2,91,82,85200
11372,2,1,93,98,97141
11373,3,2,57,46,38851
11374,3,2,63,64,60357
11375,3,2,-4,-4,-5
11376,3,1,77,74,79282
11377,3,1,43,43,42589
11378,3,2,-4,-4,-4
11379,3,1,87,81,76083
11380,3,2,55,55,56223
11381,3,1,50,51,46960
11382,2,1,57,70,71436
11383,3,1,80,75,76833
11384,3,1,53,58,56481
11385,3,1,68,65,51286
11386,3,1,81,98,92438
11387,3,1,72,80,84388
11388,3,1,96,91,85804
11389,3,2,83,82,76622
11390,3,2,50,63,55713
11391,3,1,87,84,88129
11392,3,2,99,94,92108
11393,3,2,83,94,91219
11394,3,1,71,69,63565
11395,1,2,68,53,59602
11396,3,2,59,63,67386
11397,3,2,83,80,78975
11398,3,2,66,59,45850
11399,3,2,37,35,25341
11400,3,2,29,27,27285
11401,3,2,25,23,25976
11402,3,2,53,46,54214
11403,3,2,75,68,66593
11404,3,2,35,53,65732
11405,3,1,35,42,40312
11406,3,1,42,31,21484
11407,2,2,38,35,40587
11408,3,1,83,67,67570
11409,3,2,62,63,60792
11410,2,1,47,59,49361
11411,3,2,-4,-4,-4
11412,2,2,22,20,24738
11413,3,1,92,90,94640
11414,3,1,85,81,65170
11415,3,1,93,88,80535
11416,3,2,66,58,58277
11417,3,1,-4,-4,-4
11418,3,1,94,82,80334
11419,3,1,74,67,64152
11420,3,2,65,71,60448
11421,3,1,34,35,30465
11422,3,1,20,18,15195
11423,3,1,42,53,47855
11424,3,1,74,86,83874
11425,3,1,37,42,40028
11426,3,1,-4,-4,-4
11427,1,2,-3,-3,92637
11428,3,1,87,78,76348
11429,2,1,44,42,32502
11430,3,1,71,63,52883
11431,1,1,49,53,61113
11432,3,2,82,87,76594
11433,3,1,69,67,63304
11434,3,1,76,69,62728
11435,3,1,45,51,49013
11436,1,1,75,81,82336
11437,3,1,84,75,78724
11438,2,1,75,69,51009
11439,3,1,19,29,19352
11440,3,2,40,46,43427
11441,3,1,73,67,73388
11442,3,2,60,61,57277
11443,3,2,59,54,61439
11444,2,1,24,17,26406
11445,3,2,83,71,70858
11446,3,2,42,34,38784
11447,3,2,-4,-4,-4
11448,3,2,79,63,52741
11449,3,2,82,82,88223
11450,1,2,99,97,99417
11451,3,1,94,86,80939
11452,3,1,41,41,30542
11453,3,1,50,43,41716
11454,3,2,-4,-4,-5
11455,3,2,63,74,74877
11456,2,2,42,53,51630
11457,3,2,60,56,46301
11458,3,2,85,74,73610
11459,3,2,72,88,88508
11460,3,2,60,48,52053
11461,3,2,84,71,71244
11462,3,1,-4,-4,-5
11463,2,1,63,56,61579
11464,3,1,91,93,88081
11465,3,1,45,52,49106
11466,3,1,49,58,56508
11467,3,1,81,89,91730
11468,3,2,94,81,72371
11469,3,1,90,86,77986
11470,3,1,85,77,54419
11471,3,2,54,53,39686
11472,2,2,-4,-4,-4
11473,3,1,42,52,39466
11474,3,2,71,55,44091
11475,3,1,90,86,89446
11476,3,1,76,80,82552
11477,3,2,79,69,77121
11478,2,1,30,41,36556
11479,3,1,53,52,51267
11480,3,1,87,68,60178
11481,3,1,91,75,71848
11482,3,2,77,77,74822
11483,3,1,77,62,48409
11484,3,1,94,80,88446
11485,2,2,50,50,50584
11486,3,2,78,78,67292
11487,3,2,79,78,75341
11488,3,2,58,53,54374
11489,3,1,49,56,49127
11490,3,2,87,80,81897
11491,2,2,27,46,43947
11492,3,2,91,89,89946
11493,3,2,99,93,92614
11494,1,2,66,67,62971
11495,3,1,-4,-4,-4
11496,3,1,-4,-4,-4
11497,1,1,72,86,75547
11498,3,1,74,71,58355
11499,3,1,22,21,17167
11500,1,1,-4,-4,-5
11501,3,2,65,49,48248
11502,3,2,87,86,88464
11503,3,2,53,58,67738
11504,2,2,89,84,77547
11505,3,1,94,99,91014
11506,3,1,38,35,27542
11507,3,1,70,77,76787
11508,3,1,59,59,55090
11509,3,1,66,74,75496
11510,3,1,50,50,47878
11511,2,1,63,70,59031
11512,3,2,48,51,49828
11513,3,1,70,77,79604
11514,3,2,74,68,61794
11515,3,1,99,93,89250
11516,3,1,52,63,44216
11517,3,2,56,49,44860
11518,3,2,50,67,65735
11519,3,2,26,47,47070
11520,3,1,53,61,59251
11521,3,2,42,42,43174
11522,3,1,80,80,84955
11523,3,1,46,40,33529
11524,3,2,33,38,37611
11525,2,1,59,73,64048
11526,3,1,-4,-4,-5
11527,3,2,29,28,20658
11528,3,2,-4,-4,-5
11529,3,2,57,52,51515
11530,3,1,83,90,91506
11531,3,2,20,16,12902
11532,3,2,76,70,74641
11533,3,2,45,42,46546
11534,3,1,85,79,87736
11535,2,1,65,51,40362
11536,1,1,41,50,39188
11537,3,2,31,42,35003
11538,3,2,-4,-4,-4
11539,3,1,66,56,41079
11540,3,2,44,42,40183
11541,3,2,74,64,70493
11542,3,1,39,37,27295
11543,3,1,98,94,89862
11544,3,1,99,99,99929
11545,3,1,78,70,66329
11546,3,1,59,53,55027
11547,2,1,60,46,47088
11548,3,2,83,80,78219
11549,3,2,70,75,62802
11550,2,2,66,59,48789
11551,3,1,-4,-4,-4
11552,3,1,64,65,63624
11553,3,2,40,42,40602
11554,2,2,43,44,40593
11555,3,2,83,80,70902
11556,3,2,52,65,57655
11557,3,2,38,33,28529
11558,3,1,96,91,89603
11559,2,1,62,59,62469
11560,3,1,42,41,29179
11561,2,1,59,69,70855
11562,3,1,76,75,69597
11563,3,2,58,53,55411
11564,3,2,46,41,37293
11565,2,1,-4,-4,-4
11566,3,2,77,77,80434
11567,1,1,76,73,58856
11568,3,1,93,75,73060
11569,3,1,54,54,51388
11570,3,2,48,56,46454
11571,3,2,47,56,65521
11572,3,2,38,42,44610
11573,3,2,74,75,66705
11574,3,1,76,80,78197
11575,1,2,82,75,76000
11576,3,2,83,80,73359
11577,3,1,68,72,73868
11578,3,1,37,43,37440
11579,3,1,72,62,45225
11580,3,1,84,79,71036
11581,3,1,76,80,80130
11582,3,1,52,62,58610
11583,3,1,85,75,62813
11584,3,1,86,80,80830
11585,3,1,31,32,25651
11586,3,1,52,57,63977
11587,3,1,30,33,36275
11588,3,1,83,70,57171
11589,3,1,16,16,9828
11590,3,1,81,93,95420
11591,3,1,58,53,39118
11592,3,1,74,67,75850
11593,3,1,50,53,43624
11594,1,1,29,35,34809
11595,3,1,33,33,35239
11596,3,1,28,32,30142
11597,3,1,46,43,44124
11598,3,1,44,43,48747
11599,3,1,38,30,24300
11600,3,1,38,37,41464
11601,1,1,-4,-4,-4
11602,3,1,42,46,32827
11603,3,1,59,65,63784
11604,3,1,49,57,47967
11605,1,1,30,32,30728
11606,3,1,35,31,26192
11607,2,1,45,49,42933
11608,1,1,30,37,31553
11609,3,1,52,32,25408
11610,3,1,58,76,70277
11611,3,1,52,43,47071
11612,3,1,23,24,17434
11613,2,1,33,39,33859
11614,3,1,57,52,49408
11615,3,1,75,75,74428
11616,3,1,-4,-4,-4
11617,3,1,-4,-4,-4
11618,3,1,72,94,94504
11619,3,1,-4,-4,-4
11620,3,1,-4,-4,-4
11621,3,1,63,69,74685
11622,3,1,45,45,36643
11623,2,1,35,44,39633
11624,3,1,25,31,31902
11625,2,1,38,48,35449
11626,3,1,27,32,19423
11627,3,1,73,67,53950
11628,3,1,42,42,49516
11629,1,1,-4,-4,-4
11630,3,1,49,52,43346
11631,3,1,37,35,25223
11632,3,1,20,24,15464
11633,3,2,-4,-4,-5
11634,3,1,43,57,52567
11635,3,1,-4,-4,-5
11636,2,1,28,26,19231
11637,1,1,-4,-4,-4
11638,3,1,94,91,84158
11639,3,2,77,76,81707
11640,3,2,77,65,69416
11641,3,2,54,61,66486
11642,3,2,80,84,80553
11643,3,1,98,99,97855
11644,3,1,57,66,60233
11645,2,2,50,51,45833
11646,3,1,58,66,53567
11647,2,2,24,26,18821
11648,3,1,21,20,19957
11649,3,1,64,57,39557
11650,3,2,63,50,45869
11651,2,1,55,51,51339
11652,3,2,42,57,61246
11653,3,1,34,43,43665
11654,3,1,41,35,28265
11655,3,1,38,32,27379
11656,3,1,30,32,30628
11657,3,1,38,30,22209
11658,2,1,24,30,28419
11659,3,1,24,27,24270
11660,3,1,45,41,30238
11661,3,1,-4,-4,-5
11662,1,1,-4,-4,-4
11663,3,1,78,77,62858
11664,2,1,20,15,10584
11665,3,1,92,95,92535
11666,3,1,-4,-4,-4
11667,3,1,39,44,28473
11668,3,1,-4,-4,-4
11669,3,1,64,63,56605
11670,3,1,82,76,77396
11671,3,1,13,15,9235
11672,3,1,45,50,44308
11673,3,1,64,63,51616
11674,3,1,53,56,60963
11675,3,1,89,82,73295
11676,2,1,46,45,38115
11677,3,1,42,34,44586
11678,3,1,67,62,56547
11679,3,1,51,47,46904
11680,3,1,69,56,54152
11681,3,1,22,23,21573
11682,3,1,80,82,78271
11683,3,1,24,21,17042
11684,3,1,47,43,32436
11685,3,1,79,67,65640
11686,3,1,93,81,82632
11687,3,1,69,73,76196
11688,3,1,76,65,71347
11689,3,1,82,82,79428
11690,3,1,71,73,79041
11691,3,1,56,52,50216
11692,3,1,41,46,38048
11693,3,1,-4,-4,-4
11694,3,1,58,70,66133
11695,3,1,80,69,64230
11696,2,1,-4,-4,-4
11697,3,1,71,66,59424
11698,3,1,96,95,91831
11699,3,1,99,98,95616
11700,3,1,56,63,62523
11701,3,1,68,63,44158
11702,3,1,40,51,34019
11703,3,1,49,45,29238
11704,3,1,78,64,58873
11705,3,2,63,56,63269
11706,3,2,60,55,42283
11707,3,1,75,75,67927
11708,3,2,87,70,73200
11709,3,2,41,47,56984
11710,3,2,74,78,69770
11711,3,2,82,77,69781
11712,3,1,57,76,73811
11713,3,2,43,41,37526
11714,3,2,53,43,48585
11715,3,1,87,80,71960
11716,3,1,73,78,68303
11717,3,2,77,66,65731
11718,3,2,94,95,89535
11719,3,2,-4,-4,-4
11720,3,1,94,91,92919
11721,3,1,77,74,78886
11722,3,1,38,43,39080
11723,3,1,48,40,27293
11724,3,1,42,53,47378
11725,3,2,44,43,36531
11726,3,2,49,40,33292
11727,3,1,46,37,28246
11728,3,1,52,59,67516
11729,3,1,73,68,64308
11730,3,1,79,72,77144
11731,3,2,72,67,66011
11732,3,2,81,78,68380
11733,3,2,60,56,53797
11734,3,2,87,80,79023
11735,3,1,65,53,43489
11736,3,1,42,43,37147
11737,3,1,27,27,15128
11738,1,1,58,51,53850
11739,3,2,73,76,74540
11740,3,1,99,99,99692
11741,3,2,99,99,98751
11742,3,2,81,67,61019
11743,3,2,57,58,53357
11744,3,2,72,63,63281
11745,3,1,62,54,53757
11746,2,2,45,47,44733
11747,3,2,42,51,41892
11748,3,1,80,90,91031
11749,3,1,84,94,85807
11750,3,1,44,45,46974
11751,3,1,40,32,24592
11752,2,2,20,12,8808
11753,3,2,-4,-4,-5
11754,3,1,10,5,5044
11755,3,1,5,1,7350
11756,3,2,-4,-4,-4
11757,3,2,-4,-4,-4
11758,3,1,73,70,80188
11759,3,1,21,32,40534
11760,2,1,-3,-3,0
11761,2,2,16,15,24028
11762,2,1,5,3,1792
11763,2,1,39,49,47481
11764,2,2,2,2,5947
11765,2,2,17,10,11330
11766,2,2,12,10,15749
11767,3,1,-4,-4,-5
11768,3,2,-4,-4,-5
11769,3,2,54,54,67337
11770,3,1,18,20,20914
11771,2,1,-4,-4,-5
11772,1,2,15,16,12676
11773,1,2,6,11,17366
11774,3,2,60,50,50176
11775,3,1,91,81,86491
11776,2,1,35,34,26798
11777,2,2,88,89,90862
11778,2,2,68,72,71422
11779,3,2,78,81,78397
11780,3,1,71,77,68857
11781,3,2,41,45,57203
11782,3,1,76,84,82513
11783,3,2,38,43,52997
11784,3,2,17,16,12145
11785,1,2,22,20,19889
11786,1,2,29,29,44583
11787,3,2,19,20,20097
11788,3,1,42,29,38440
11789,3,2,54,52,54382
11790,3,1,32,36,35299
11791,3,1,53,56,66503
11792,3,2,65,64,61687
11793,3,1,9,9,11738
11794,3,2,17,19,19708
11795,3,2,33,33,32966
11796,2,1,79,92,97147
11797,2,2,21,29,40415
11798,2,2,34,39,45075
11799,2,1,19,22,26504
11800,3,2,32,22,18254
11801,2,1,10,9,8903
11802,2,2,19,16,26740
11803,3,2,-4,-4,-5
11804,3,1,-4,-4,-5
11805,3,1,-4,-4,-5
11806,3,1,31,29,43089
11807,3,2,23,28,40755
11808,3,2,54,57,65571
11809,3,1,66,71,68468
11810,3,1,1,1,1127
11811,3,2,2,1,823
11812,3,2,4,4,3340
11813,3,2,6,3,3222
11814,3,2,3,2,2314
11815,3,2,18,22,21716
11816,3,2,91,86,78611
11817,3,1,26,21,13198
11818,3,2,13,11,12570
11819,3,2,43,42,43124
11820,3,1,48,61,62701
11821,3,1,98,95,96046
11822,3,1,28,35,41801
11823,3,1,-4,-4,-4
11824,3,1,42,35,48782
11825,2,1,1,1,0
11826,2,2,2,4,4529
11827,2,2,8,5,7867
11828,2,1,12,18,27906
11829,2,1,3,4,7374
11830,2,1,2,3,1457
11831,1,2,31,19,11763
11832,1,2,4,6,9266
11833,1,1,5,8,13696
11834,3,2,12,19,15525
11835,3,2,57,52,60500
11836,2,1,4,6,10178
11837,2,1,4,4,7649
11838,2,2,18,15,23064
11839,2,2,19,33,48275
11840,2,1,7,6,7708
11841,2,1,26,27,39048
11842,2,2,69,80,85222
11843,1,1,-4,-4,-5
11844,1,1,13,21,23172
11845,1,2,38,46,47552
11846,1,1,8,10,9003
11847,3,2,51,55,55125
11848,2,2,42,45,48795
11849,2,1,11,10,14611
11850,3,2,16,23,24520
11851,3,2,66,67,67970
11852,3,1,73,74,81309
11853,3,2,49,51,62053
11854,2,2,75,69,68817
11855,2,2,18,17,22504
11856,2,2,17,13,19400
11857,3,1,-3,-3,70946
11858,3,2,53,39,37279
11859,2,2,6,2,4896
11860,1,1,71,67,61243
11861,1,2,39,30,30814
11862,3,2,57,72,59342
11863,3,1,71,77,78549
11864,1,1,12,14,16885
11865,3,2,59,61,75534
11866,3,2,57,56,53834
11867,3,2,16,16,18000
11868,3,2,46,46,54370
11869,3,2,79,86,83763
11870,3,2,59,68,72983
11871,3,2,71,81,88152
11872,3,1,90,92,81931
11873,3,2,35,40,37469
11874,3,2,74,59,52296
11875,3,1,68,58,63866
11876,3,2,30,31,30891
11877,3,2,20,15,21150
11878,3,2,27,27,39427
11879,3,2,57,54,63777
11880,3,1,28,37,44032
11881,3,2,81,95,92255
11882,3,2,86,91,89699
11883,1,1,49,68,75428
11884,1,1,26,27,18231
11885,1,2,23,21,31039
11886,3,2,78,80,79197
11887,3,1,75,66,61341
11888,3,1,37,42,39393
11889,3,1,53,53,68263
11890,1,1,1,1,1779
11891,1,2,4,8,4028
11892,2,1,98,93,92067
11893,3,1,96,95,94632
11894,3,2,63,61,55742
11895,2,1,-4,-4,-5
11896,2,2,-4,-4,-5
11897,3,1,83,94,96751
11898,3,2,89,84,80758
11899,3,2,55,61,70501
11900,3,2,-4,-4,-5
11901,3,2,34,37,36943
11902,3,2,52,45,39267
11903,1,2,5,6,3969
11904,1,1,6,6,6610
11905,3,2,43,43,43256
11906,3,2,91,84,85185
11907,3,1,65,77,72402
11908,3,1,-4,-4,-5
11909,3,2,38,42,51061
11910,3,2,44,35,39959
11911,3,1,51,70,56834
11912,3,2,33,44,51878
11913,3,1,38,41,41570
11914,3,1,26,27,27574
11915,3,2,38,32,42503
11916,2,2,32,32,45787
11917,3,1,83,67,62412
11918,3,2,93,90,89086
11919,3,2,82,88,95601
11920,3,1,70,73,83021
11921,3,1,89,84,74201
11922,1,2,58,66,71663
11923,3,2,36,44,45430
11924,3,1,98,91,91057
11925,3,1,85,69,70000
11926,3,1,83,82,86514
11927,3,2,20,13,12015
11928,3,1,19,17,23467
11929,3,2,88,95,93914
11930,3,2,9,7,8718
11931,2,2,28,21,20715
11932,2,2,13,12,9829
11933,2,2,8,11,10208
11934,2,1,13,13,12465
11935,2,2,12,10,10590
11936,2,1,47,37,38717
11937,2,1,19,13,12877
11938,2,1,6,7,3947
11939,3,1,24,27,27064
11940,3,2,65,55,48739
11941,3,1,22,25,36721
11942,3,1,30,46,52131
11943,3,2,-4,-4,-4
11944,1,2,28,32,37482
11945,1,1,10,7,15874
11946,1,1,-4,-4,-4
11947,1,1,13,12,10751
11948,1,2,67,54,54283
11949,3,2,17,15,20859
11950,2,2,11,13,6732
11951,2,2,11,5,5413
11952,2,1,2,5,7419
11953,3,2,30,29,19822
11954,3,1,5,5,5172
11955,3,2,72,68,72750
11956,3,1,50,47,47974
11957,3,1,35,39,37125
11958,3,2,25,27,42412
11959,3,2,70,79,81450
11960,2,1,22,23,28278
11961,2,2,20,18,24733
11962,3,2,93,88,87828
11963,3,1,70,79,89793
11964,3,1,83,85,90147
11965,3,1,91,88,75807
11966,3,2,92,92,95014
11967,3,2,28,35,40616
11968,2,2,16,9,14354
11969,2,1,2,2,1467
11970,1,2,21,25,18459
11971,1,1,26,18,24339
11972,1,1,36,43,37918
11973,3,1,50,53,60113
11974,1,2,-4,-4,-4
11975,1,2,14,18,22133
11976,1,1,6,9,20201
11977,1,1,32,35,37452
11978,1,1,10,14,19238
11979,1,2,22,16,10752
11980,1,2,3,4,1821
11981,1,2,1,1,332
11982,1,1,-4,-4,-5
11983,1,1,3,1,962
11984,3,1,33,35,34721
11985,3,1,32,43,44128
11986,3,2,-4,-4,-5
11987,3,2,58,52,46201
11988,3,2,74,73,63559
11989,3,2,47,51,53004
11990,3,1,96,92,85632
11991,2,2,20,19,22235
11992,2,1,51,59,65990
11993,2,2,42,29,36867
11994,3,1,37,48,53337
11995,3,2,31,32,45263
11996,3,2,35,35,32146
11997,3,1,13,11,19617
11998,3,1,91,87,88703
11999,3,2,79,87,81356
12000,3,2,77,76,56178
12001,3,2,80,88,92465
12002,3,1,94,94,96046
12003,3,2,45,41,52133
12004,3,2,32,33,33085
12005,2,2,38,41,39556
12006,3,1,67,76,59085
12007,2,1,17,19,22844
12008,3,1,46,38,38202
12009,3,1,55,47,51550
12010,1,1,71,81,83535
12011,3,1,5,8,8125
12012,3,1,73,82,76322
12013,3,1,45,49,61527
12014,3,1,64,66,80790
12015,3,2,30,35,44696
12016,3,1,81,73,70816
12017,3,2,28,45,30120
12018,3,2,96,95,94157
12019,3,1,55,57,69997
12020,3,2,89,86,85439
12021,3,2,89,80,82756
12022,3,2,77,64,54756
12023,3,1,71,66,74585
12024,3,2,-4,-4,-4
12025,3,2,-4,-4,-4
12026,3,1,-4,-4,-4
12027,3,2,86,80,93177
12028,3,2,25,30,39966
12029,3,2,75,68,69492
12030,3,2,-4,-4,-4
12031,3,1,63,61,66317
12032,3,2,9,11,14177
12033,3,1,43,48,50336
12034,3,2,83,82,72753
12035,3,2,68,58,64136
12036,3,2,88,85,81701
12037,3,2,8,10,6594
12038,3,2,48,50,66912
12039,3,1,57,61,65528
12040,3,1,19,22,33691
12041,3,1,16,13,16707
12042,3,2,10,7,8479
12043,3,1,1,1,5867
12044,3,1,35,34,41848
12045,3,1,97,95,87993
12046,3,2,84,82,81954
12047,3,2,57,64,71275
12048,3,2,29,46,62162
12049,3,2,96,94,98495
12050,2,1,49,34,29860
12051,3,2,-4,-4,-5
12052,2,2,57,77,68169
12053,2,1,49,58,58600
12054,3,2,91,81,83962
12055,3,1,58,53,49365
12056,3,1,72,75,76886
12057,3,2,47,46,58250
12058,3,2,62,53,57221
12059,3,1,99,97,96370
12060,3,1,-4,-4,-5
12061,3,2,82,82,88136
12062,1,2,10,3,1350
12063,3,2,96,96,98123
12064,3,1,97,98,91448
12065,3,1,37,41,45810
12066,3,2,23,32,26619
12067,3,1,65,78,73579
12068,1,1,70,84,88023
12069,3,1,56,62,77440
12070,3,2,43,51,50856
12071,3,1,94,95,94012
12072,3,1,84,84,70510
12073,3,2,35,33,32706
12074,3,1,40,52,62891
12075,3,1,96,96,94368
12076,3,2,55,59,58498
12077,3,1,74,91,88938
12078,3,2,57,75,85714
12079,3,1,8,10,6164
12080,3,1,58,48,41604
12081,3,1,57,64,55226
12082,3,1,42,40,33649
12083,3,2,35,36,42237
12084,3,1,57,56,56342
12085,3,2,15,15,15193
12086,3,2,32,26,27908
12087,3,2,22,25,18164
12088,3,1,88,96,97573
12089,3,1,55,47,63613
12090,3,1,42,44,53959
12091,3,1,5,7,10556
12092,3,2,56,45,53775
12093,3,1,40,47,59265
12094,3,2,26,25,30965
12095,3,1,77,78,69959
12096,3,2,74,70,78152
12097,3,2,32,29,36668
12098,1,2,67,84,82763
12099,3,2,55,70,88359
12100,3,1,54,51,51243
12101,3,1,80,91,85384
12102,1,1,51,69,62246
12103,1,1,15,12,8052
12104,3,2,66,84,83988
12105,3,1,-4,-4,-4
12106,3,1,58,62,76524
12107,3,1,-4,-4,-4
12108,3,2,43,37,29096
12109,3,1,22,24,29938
12110,3,1,30,51,56116
12111,3,1,-4,-4,-5
12112,3,1,17,18,25021
12113,3,2,71,72,64178
12114,3,1,59,52,55171
12115,3,2,69,53,58643
12116,3,1,71,72,74244
12117,3,2,2,2,4218
12118,3,2,4,4,3121
12119,3,1,69,62,54283
12120,3,2,26,32,24050
12121,3,2,35,32,25567
12122,3,1,22,23,20531
12123,3,2,13,10,7223
12124,2,1,2,7,2763
12125,2,1,12,18,15881
12126,2,2,8,9,10695
12127,3,1,11,18,18781
12128,3,2,48,59,64324
12129,2,1,53,78,72169
12130,2,2,22,23,27983
12131,2,1,25,27,32593
12132,2,1,1,1,2652
12133,2,1,17,19,22983
12134,3,1,9,10,22446
12135,3,2,7,8,10769
12136,3,2,17,17,17469
12137,3,2,40,30,33411
12138,3,2,29,32,40280
12139,3,1,17,21,29169
12140,3,2,27,35,31207
12141,1,1,39,49,63958
12142,1,2,16,23,25268
12143,1,1,10,13,18221
12144,1,1,12,13,33640
12145,3,2,32,29,36797
12146,2,2,17,13,14647
12147,2,2,19,18,25624
12148,2,2,7,4,13273
12149,2,2,65,65,55854
12150,2,2,46,40,36934
12151,2,1,-4,-4,-5
12152,2,1,-4,-4,-5
12153,2,2,94,92,86029
12154,3,1,32,27,33722
12155,3,2,28,25,41062
12156,2,1,34,29,37084
12157,2,1,39,26,35318
12158,2,1,3,2,387
12159,3,1,17,20,33125
12160,3,1,12,7,11753
12161,2,2,19,16,16051
12162,2,2,38,26,28366
12163,2,1,67,74,78009
12164,3,2,53,51,60985
12165,3,1,-4,-4,-4
12166,3,2,34,33,36140
12167,3,2,-4,-4,-4
12168,3,2,52,49,47111
12169,3,2,7,9,13434
12170,3,1,30,27,42799
12171,2,1,7,10,18021
12172,2,2,2,1,1588
